company	industry	sector	year	url	filename	paragraph	tot_p	p_nr
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	We recommend that Prologis should build on the 2013 materiality process to include external stakeholder viewpoints, which we understand is planned for next year. This should enable Prologis to analyze feedback systematically, identify current and emerging issues of greatest significance to the company and its stakeholders, effectively balance potentially divergent stakeholder priorities and hone report content. Responsiveness: the extent to which an organization responds to stakeholder issues.	138	122
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	Prologis engages and responds to stakeholders throughout the companys operations. In particular, the company is committed to sustainability and prioritizes initiatives when there is clear business case, including return on investment, mitigated risk, or competitive advantage. In our opinion, this further integrates sustainability into formalized decision-making processes. To support its customers in achieving their own sustainability goals, Prologis emphasizes its ability to design and build facilities with low impact features and energy-efficient lighting that enable its customers to have more efficient and responsible operations. We recommend it extends its tenant engagement program at regional levels to both educate and enter into dialogue with customers on how it can best respond to their needs in context of sustainability performance. The biggest challenge for Prologis is to take its good	138	123
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	sustainability performance and increasingly bring customers and investors along so this is aligned to the context and science of where sustainability performance needs to be, e.g., getting out of fossil fuels by mid-century. We recommend increased reporting on how it is approaching this. Performance Information The specified data presented in the report are considered to be reliable and accurate as minimal technical errors have been identified based on our sampling. The goals and performance are presented in clear manner and in way that trends are evident. We recommend, as per last year, all targets are time-bound.	138	124
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	There are opportunities for some process improvements such as establishing corporate guidelines to ensure consistent data retention and document control, particularly as related to suppliers and subcontractors (e.g., recording of working hours) across business regions. Prologis should also consider Independent Assurance Statement 54 OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE including suppliers in periodic trainings around its safety and environment policies to ensure awareness among its suppliers of the companys monitoring and reporting requirements in these area. For example, the training can ensure that suppliers understand the requirement of reporting and evaluating near miss incidents in order to prevent future safety incidents. Prologis GHG assertions are that 9,834metric tons of CO2e for Scope 3 (Business Travel and Employee Commute) were emitted in 2014 from its global operations. Based on the processes and procedures	138	125
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	conducted with moderate assurance, there is no evidence that these GHG assertions are not materially correct and are not fair representation of GHG data and information, and have not been prepared in accordance with the calculation method referenced above. DNV GL Business Assurance USA Inc. Oakland, California June 2015 Dave Knight Natasha DSilva Tom Gosselin Project Director Project Consultant Technical Reviewer The purpose of the DNV GL group of companies is to promote safe and sustainable futures. The USA & Canada Sustainability team is part of DNV GL Business Assurance, global provider of certification, verification, assessment and training services, helping customers to build sustainable business performance. 45 that cular, n, nd of is ket for uce such, ts	138	126
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	tional for objectives, these are clarified in future reporting. The inclusion of peer or sector performance data, where available, alongside the infographics illustrating Prologis performance trajectory will support comparability and enable users to more easily understand performance and the implications of performance trends. The specified data presented in the report are considered to be reliable and accurate as minimal technical errors have been identified based on our sampling. Prologis continues to improve its human resources data system and we recommend that as part of this ongoing improvement, it improve the effective tracking of all training initiatives as we were unable to fully verify 2013 numbers for performance review and Ethics Challenge trainings. Such improvements will provide accuracy and reliability for this data in future reports. DNV Certification Inc.	138	127
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	Oakland May 2014 Dave Knight Shyla Girvetz Natasha DSilva Project Director Senior Consultant Consultant 45 ese are clarified in future reporting. The inclusion performance data, where available, alongside illustrating Prologis performance trajectory will ability and enable users to more easily understand the implications of performance trends. ta presented in the report are considered to ccurate as minimal technical errors have been on our sampling. Prologis continues to improve its data system and we recommend that as part of provement, it improve the effective tracking of all es as we were unable to fully verify 2013 numbers review and Ethics Challenge trainings. Such ill provide accuracy and reliability for this data in Inc. Shyla Girvetz Natasha DSilva Senior Consultant Consultant Independent Assurance Statement	138	128
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE 55 GRI G4 Content Index General Standard Disclosures Response/Page # External Assurance Strategy & Analysis G4-1 CEO Letter CEO Letter page 4 Organizational Profile G4-3 Organization name Prologis, Inc. G4-4 Primary brands, products and services Company Overview page 6 G4-5 Headquarters location San Francisco, CA G4-6 Where the organization operates Company Overview page 6 G4-7 Nature of ownership and legal form 2014 Form 10-page 3 G4-8 Markets served Portfolio Map page 7 G4-9 Scale of the organization 2014 Form 10-pages 3, 1415 G4-10 Total number of employees by type Employees page 38 Performance data spreadsheet Social 56 OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE 56 GRI G4 Content Index Response/Page # External Assurance G4-11 Collective bargaining agreements Our employees are not represented by collective	138	129
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	bargaining agreements with the exception of those in France, where the countrys workforce falls under collective labor agreement. Our employees in France account for approximately 3percent of our globalworkforce. G4-12 Supply chain description Supply Chain page 10 G4-13 Organizational changes during the reporting period G4-14 Precautionary principle Risk Management page 47 G4-15 External charters, principles or other initiatives GRI Organizational Stakeholder G4-16 Membership associations Industry Associations page 50 Material Aspects & Boundaries G4-17 Entities included in financial statements Prologis, Inc.	138	130
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	G4-18 Process for defining report boundaries and content Material Aspects and Boundaries page 9 Yes, pages 5154 G4-19 Material aspects included in the report Material Aspects and Boundaries page 9 Yes, pages 5154 G4-20 Descriptions of material aspect boundaries within theorganization Material Aspects and Boundaries page 9 Yes, pages 5154 G4-21 Descriptions of material aspect boundaries outside theorganization Material Aspects and Boundaries page 9 Yes, pages 5154 57 OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE 57 GRI G4 Content Index Response/Page # External Assurance G4-22 Restatements Changes were made to our corporate GHG inventory reported on page 32 due to: an error in 2013 employee commute data which affected total Scope 3 emissions as well as total emissions for 2013; and guidance from TCRs General Reporting Protocol which led to the	138	131
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	inclusion of an Optional Scope 2 emissions category for both 2013 and 2014. G4-23 Significant changes None Stakeholder Engagement G4-24 Stakeholder groups Stakeholder Engagement page 12 Yes, pages 5154 G4-25 How stakeholders were identified Stakeholder Engagement page 12 Yes, pages 5154 G4-26 Approach to stakeholder engagement Stakeholder Engagement page 12 Yes, pages 5154 G4-27 Topics raised during stakeholder engagements Stakeholder Engagement page 12 Stakeholder Engagement Mechanisms page 15 Yes, pages 5154 Report Profile G4-28 Reporting period January 1, 2014 December 31, 2014 G4-29 Date of most recent report 2013 G4-30 Reporting cycle Annual G4-31 Report contact 58 OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE 58 GRI G4 Content Index Response/Page # External Assurance G4-32 In accordance option, GRI Index and report assurance About This Report page 8	138	132
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	G4-33 Policy regarding report assurance About This Report page 8 Governance G4-34 Governance structure of the organization Governance page 46 Yes, pages 5154 G4-38 Composition of the board and its committees 2015 Proxy Statement pages 2225 G4-39 Whether the chair of the board is also an executive officer Yes G4-40 Nomination and selection processes for the board and itscommittees 2015 Proxy Statement pages 1112 G4-46 Board role in reviewing risk management processes for sustainability topics Governance page 46 Yes, pages 5154 G4-47 Frequency of the boards review of sustainability impacts, risks andopportunities Annual Yes, pages 5154 G4-48 Highest committee or position that formally reviews and approves the organizations sustainability report Governance page 46 G4-51 Remuneration policies for the board and seniorexecutives 2015 Proxy Statement pages 2529	138	133
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	G4-52 Process for determining remuneration 2015 Proxy Statement pages 2526 59 OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE 59 GRI G4 Content Index Response/Page # External Assurance Ethics & Integrity G4-56 Code of conduct Ethics page 48 Yes, pages 5154 G4-57 Helplines or advice lines for employees Ethics page 49 G4-58 Mechanisms for reporting concerns about unethical or unlawfulbehavior Ethics page 49 Yes, pages 5154 Specific Standard Disclosures Response/Page # External Assurance Economic ECONOMIC PERFORMANCE G4-EC1 Economic value 2014 Form 10-pages 4587 G4-EC2 Climate change risks Environment page 17 2014 Form 10-page 13 Environmental ENERGY G4-EN3 Energy consumption (Scopes 1 + 2) Performance data spreadsheet Environment G4-EN4 Energy consumption (Scope 3) Performance data spreadsheet Environment 60 OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE 60 GRI G4 Content Index	138	134
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	Response/Page # External Assurance G4-EN5 Energy intensity Monitoring Our Portfolio page 28 Performance data spreadsheet Environment G4-EN6 Energy reductions Portfolio with energy-efficient lighting 68% Performance data spreadsheet Environment Yes, pages 5154 G4-EN7 Energy reductions in products and services Cumulative savings from efficient lighting and renewable energy installations 400 million kWh Sustainable Design page 20 Monitoring Our Portfolio page 28 Yes, pages 5154 G4-CRE1 Building energy intensity Monitoring Our Portfolio page 28 WATER G4-EN8 Water withdrawals by source Total water withdrawal for the Denver office (commercial and irrigation) 2,691,000 gallons EMISSIONS G4-EN15 GHG emissions (Scope 1) Energy and GHG Emissions page 32 Performance data spreadsheet Environment G4-EN16 GHG emissions (Scope 2) Energy and GHG Emissions page 32 Performance data spreadsheet Environment G4-EN17 GHG emissions (Scope 3) Energy and GHG Emissions page 32	138	135
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	Performance data spreadsheet Environment Yes, pages 5154 61 OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE 61 GRI G4 Content Index Response/Page # External Assurance G4-EN18 GHG emissions intensity Monitoring Our Portfolio page 28 Energy and GHG emissions page 32 Performance data spreadsheet Environment G4-EN19 Reduction of GHG emissions Energy and GHG Emissions page 32 Performance data spreadsheet Environment G4-CRE3 Building greenhouse gas (GHG) intensity Monitoring Our Portfolio page 28 Energy and GHG emissions page 32 LAND DEGRADATION, CONTAMINATION AND REMEDIATION G4-CRE5 Land remediated and in need of remediation for the existing or intended land use.	138	136
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	Impact Assessments and Remediation page 29 PRODUCTS & SERVICES G4-EN27 Mitigation of environmental impacts of products andservices Energy and GHG Emissions page 33 TRANSPORT G4-EN30 Environmental impacts from product distribution and employeetravel Energy and GHG Emissions page 32 EMPLOYMENT G4-LA1 Number and rate of new employee hires andturnover Performance data spreadsheet Social G4-LA2 Benefits provided to full-time employees Training, Benefits and Compensation page 41 62 OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE 62 GRI G4 Content Index Response/Page # External Assurance TRAINING & EDUCATION G4-LA9 Average hours of training for employees Training, Benefits and Compensation page 41 G4-LA12 Composition of Governance bodies and employees Performance data spreadsheet Social Society LOCAL COMMUNITIES G4-SO1 Local community engagement, impact assessments and developmentprograms Impact Assessments and Remediation page 29 Communities page 43	138	137
Prologis	REIT - Industrial	Financial	2014.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf	Prologis-2014.pdf	ANTICORRUPTION G4-SO4 Communications and training on anticorruption Ethics page 48 Yes, pages 5154 SUPPLIER ASSESSMENT FOR IMPACTS ON SOCIETY G4-SO9 New suppliers screened for impacts on society Ethics page 49 Product Responsibility PRODUCT & SERVICE LABELING G4-CRE8 Type and number of sustainability certification, rating and labeling schemes for new construction, management, occupation andredevelopment Sustainable Building Certifications page 23 Performance data spreadsheet Environmental Yes, pages 5154 OUR APPROACH ENVIRONMENT SOCIAL GOVERNANCE Corporate Responsibility Report 2014 Prologis Corporate Headquarters Pier 1, Bay 1 San Francisco, California USA +1 415 394 9000 Publication date: August 2015 For more information, please contact Jeannie Renn-Malone, VP Sustainability, at 	138	138
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	2015 Sustainability Report PURPOSE BUILT WITH Table of Contents 13 Taking Responsibility 14 Environmental Goals and Objectives 21 Case Study: Water Conservation 24 Case Study: Brownfield Development TAKING RESPONSIBILITY: Environmental Stewardship 29 Building Lasting Relationships 31 Case Study: Breakthrough Network 35 Case Study: Prologis UK Green Group BUILDING LASTING RELATIONSHIPS: Social Responsibility ACTING WITH INTEGRITY: Ethics and Governance 39 Acting with Integrity 42 Case Study: Ethics Training Globally 44 Case Study: Transparency 02 Our Approach: Built with Purpose 03 An Enduring Commitment: Message from our CEO 05 Sustainabilitys Lasting Value: Letter from our VP of Sustainability 08 Global Challenges, Local Actions 10 Materiality and Stakeholder Engagement 12 Awards and Recognition OUR APPROACH 46 About this Report 48 External Assurance Statement 54 GRI G4 Content Index 59	144	1
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Engage with Us ABOUT THIS REPORT TABLE OF CONTENTS SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH Prologis is committed to logistics real estate for the long term. We strive to do whats right for the communities where we live and work and plan ahead to build better tomorrow. Our forward-looking approach to sustainable design, development and operations has enabled us to create the industrys leading portfolio of high-quality logistics facilities and deliver long-term value for our stakeholders.	144	2
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Our employees demonstrate their personal commitment to ensuring better futureforming relationships with customers and investors that span decades and investing time and effort into the well-being of their communities. The foundation for these achievements is culture characterized by strong governance and epitomized by six core values that are embraced by all Prologis employees: Integrity, Mentorship, Passion, Accountability, Courage and Teamwork.	144	3
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	OUR APPROACH Built with Purpose BUILT WITH PURPOSE SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH These results are testament to the value of our focus on strategic markets, efficient buildings and longstanding partnerships with our customers, employees and investors. Credit for the companys achievements goes to our talented team, who care about each other, our stakeholders, our business and the interconnected world we live in.	144	4
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	was also great year for sustainability at Prologis. We collaborated with stakeholders across the globe to deliver meaningful, positive impacts benefiting our customers and the communities where we live and work. More than 70 percent of our operating portfolio now has efficient lighting, and 31 percent has cool roofs. Solar installations in our portfolio ended the year at 149 megawatts (MW), and over the course of the year, we certified 45 projects comprising 15 million square feet, bringing our total sustainable building certifications to 173, representing 68 million square feet. These efforts, which improve operating efficiencies for our customers, enhance the quality and value of our portfolio.	144	5
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Dear Stakeholders, Welcome to our 2015 Sustainability Report. At Prologis, our enduring commitment to logistics real estate goes hand in hand with an equally enduring commitment to the environment, social responsibility and corporate governance. Logistics real estate is great business to be in. Across cycles and for the foreseeable future, there are resilient, structural factors driving demand, including: Rising consumption, which increases the volume of goods flowing through our network of logistics facilities. Burgeoning-commerce, which requires three times the logistics space of offline retail to accommodate packages instead of pallets, high inventory turns, wide product variety and returns. Growing emphasis on corporate efficiency, which drives demand for higher quality, better-located facilities.	144	6
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	In 2015, we delivered our best-ever financial and operating performance. Hamid. Moghadam, Chairman and CEO We collaborate with stakeholders across the globe to deliver meaningful, positive impacts benefiting our customers and the communities where we live and work. An Enduring Commitment MESSAGE FROM OUR CEO SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH All new development has been and will be designed to comply with recognized sustainable certification standards where availablein line with our certification goals. In the Americas, all of our projects are designed to comply with the sustainable features defined in our LEED Volume program with the.S. Green Building Council. In other regions where volume programs dont exist, certification plans and submissions are made building-by-building at the local level.	144	7
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	We are steadily increasing the percentage of our portfolio with cool roofs and decreasing greenhouse gas emissions from our corporate operations. Across our portfolio, we install efficient lighting as we deploy new buildings and upgrade existing ones. However, due to portfolio fluctuations from acquisitions and dispositions, achieving 100 percent efficient lighting may continue to be challenge.	144	8
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Our Space for Good program provides rent-free space to nonprofits and nongovernmental organizations (NGOs) in times of crisis. Last year, we provided 105 months of rent-free space to 18 nonprofit organizations, totaling $1 million of in-kind rent. While we doubled our impact in financial terms year-over-year from 2014, still feel that this program could do more. Occupancy rates are at record levels, but still we have the capacity to provide rent-free space for short time periods to more organizations in need. The challenge we face is one of quickly and efficiently matching needs with space. We remain vigilant about the future. Increasing population, rising consumption and longer supply chains contribute to growing greenhouse gas emissions. In December 2015, we proudly joined 150 major companies	144	9
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	in signing the White Houses American Business Act for Climate Pledge. Looking forward, we will continue to find ways to advance our leadership in sustainability. In 2016, we are launching sustainability roundtable designed to deepen engagement with key customers. We are simultaneously deploying system for monitoring suppliers compliance with our supplier code of conduct and working to better align employee engagement with the priorities of the communities where we live and work. We have mechanisms in place for tracking and measuring our progress, and we know that when we measure, we improve. This is exactly what we will do in 2016 and in the years beyond. Sincerely, We ranked among the Global 100 Most Sustainable Corporations in the World for the seventh consecutive year; we won NAREITs	144	10
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Leader in the Light Sustainability Award in the Industrial Sector for the fourth consecutive year; we were again component of the Dow Jones Sustainability Index for North America, and for the first time, we were listed on the Dow Jones Asia Pacific Index. In 2015, for the thirteenth year in row, Green Street Advisors recognized Prologis as the REIT industrys corporate governance leader. am pleased by all of our sustainability achievements, but particularly proud of this recognition. Strong corporate governance characterized by ethical and transparent behaviors is in our companys DNA. Throughout my career, have advocated for integrity, transparency and responsible stewardship of resources in the real estate industry and beyond. We are on track to achieve our sustainability goals.	144	11
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	We have strong history of setting ambitious goals and realizing them. Our renewable energy program is on pace to meet our rooftop solar installation goal of 200 MW by 2020. In response to reduced utility incentive programs, we are exploring opportunities beyond solar, including emerging energy technologies. This may affect our programs rate of growth over the next few years.	144	12
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Hamid. Moghadam Chairman and Chief Executive Officer 4 MESSAGE FROM OUR CEO (CONTINUED) SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH decade, the ESG framework has allowed us to efficiently and transparently track our progress toward meeting our goals through reputable reporting frameworks and surveys organized around ESG issues and topics. There are many reasons we have sustainability program, but at the core, our purpose is to design initiatives and strategies that result in economic, environmental and social benefits for Prologis and all of our stakeholders.	144	13
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Looking ahead into the second half of this decade and beyond, we know that it is critical to monitor global risks and trends that may affect our business. We align with several of the United Nations Sustainable Development Goals (UNSDGs) and work to continuously improve our capacity to achieve our own environmental goals and targets. Being forward-thinking enables us to maintain our leadership position in the industry and to ensure our companys resilience in the face of complex and interrelated challenges, including As look back on this past year, am proud of our sustainability accomplishments and inspired by my fellow employees. Their efforts to minimize our environmental impacts, engage with our communities and act with uncompromising integrity are the lifeblood of our sustainability program. There is still great	144	14
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	deal of work ahead of us, but am confident we are on the right path. Together, we will work diligently to ensure that Prologis is resilient in the face of complex and interrelated global challenges and our sustainability program leaves lasting positive impact for generations to come. In 2015, we changed the way we refer to our program: from Corporate Responsibility to Sustainability. We decided that the term sustainability is more comprehensive, and therefore better fits our culture, our commitment to protecting the environment and our pledge to being good neighbor. It also aligns with the language and priorities of many of our stakeholders. Our program continues to be built on the three dimensions of sustainability: environmental stewardship, social responsibility and governance and ethics (ESG). For more than	144	15
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Sustainabilitys Lasting Value Jeannie Renn-Malone, Vice President, Sustainability Being forward-thinking enables us to maintain our leadership position in the industry and ensures our companys resilience in the face of complex and interrelated challenges. We have the opportunityand the responsibilityto work to ensure that our impacts are positive. 5 LETTER FROM OUR VP OF SUSTAINABILITY SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH We have seen many examples of innovative strategies that reduce GHG emissions and water and waste across our corporate operations and portfolio, and we are excited to build upon these successes: Turf removal and replacement projects in drought-prone areas have resulted in reduced water consumption and cost savings of more than 50 percent. Infill location strategies reduce trucking miles and associated GHG emissions for	144	16
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	our customers. Efficient lighting improves operational efficiency for our distribution centers and corporate operations. For the majority of our new construction, 20-30 percent of building materials are regionally sourced, reducing GHG emissions and boosting local economies. extreme weather events, water scarcity, waste management, pollution control, demand for clean energy, transportation, air quality and health and well-being. Climate change continues to be the greatest environmental challenge of our time. 2015 was the hottest year in recorded human history, and global atmospheric concentration of carbon dioxidethe primary driver of recent climate changereached more than 400 parts per million. We are in the process of re-assessing and extending our environmental goals through 2025. As part of that process, we will introduce science-based GHG emission reduction target for our corporate	144	17
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	operations, and we are exploring water and waste reduction goals. We demonstrated our long-term dedication to climate action by signing commitments leading to COP21 in Paris, including the White Houses American Business Act for Climate Pledge and the CDPs Commit to Action. Although consumption is positive driver for our overall business, it has more challenging implications from an environmental perspective. As the worldwide leader in logistics real estate, we have unique perspective on the interconnectedness of global growth, our business and the health and well-being of our stakeholders. We have the opportunity and the responsibility to work to ensure that our impacts are positive ones. am optimistic about our plans moving forward, and know that as the world continues to evolve and change, our sustainability efforts	144	18
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	must remain robust and resilient. Collaboration with all of our stakeholders is critical as we continue to make progress on sustainability issues. In 2016, we are determined to focus even more on stakeholder engagementon communicating and working closely with employees, customers, investors, communities and suppliers to ensure that together our progress is meaningful and ongoing. hope you enjoy reading our 2015 Sustainability Report, and look forward to reporting on our progress next year. Sincerely, Jeannie Renn-Malone, LEED AP BD+C, Vice President, Sustainability WE ALIGN WITH SEVERAL.N. SUSTAINABLE DEVELOPMENT GOALS: Ensure access to affordable, reliable, sustainable and modern energy for all GOAL 7 Take urgent action to combat climate change and its impacts GOAL 13 Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	144	19
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	GOAL 9 6 LETTER FROM OUR VP OF SUSTAINABILITY (CONTINUED) SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH Three Complementary Lines of Business Drive Enduring Value Three Complementary Lines of Business Drive Enduring Value 149MW of solar energy installations 173 sustainable building certifications in 15 countries 9,900 volunteer hours 105 months of rent-free space to 18 nonprofits Engagement Drives Sustainability ~1,600 employees in 20 countries working in 14 languages 2,403 buildings in the Americas 714 buildings in Europe 86 buildings in Asia Global Reach Creates Perspective 5,200 customers 96.9% occupancy rate 84.5% customer retention Preference Ensures Enduring Value $59B in assets under management (AUM) and $23B in 3rd party AUM 670MSF owned, managed or under development 3,200 industrial properties 8,000+ acres Efficiency Strategic Capital Efficient Funding	144	20
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Real Estate Operations Current Revenue Capital Deployment Future Growth Leading customer service to the worlds best brands across 669 million square feet in 20 countries Expertise and track-record of excellence in development and value creation Access to Prologis world-class capabilities in operations and deployment for institutional investors 7 THREE COMPLEMENTARY LINES OF BUSINESS DRIVE ENDURING VALUE SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH We are the worlds leader in logistics real estate with properties on the front lines of global commerce. Our well-located facilities enable our customers to operate more efficiently.	144	21
